code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,average_score,assessment_count,active_weeks
4,1,601248,1,10,2,5,1,0,90,0,3,382.0,0.0,0.0,7.0
4,1,601370,0,3,0,7,1,0,60,0,3,214.0,0.0,0.0,3.0
4,1,601407,1,12,2,1,0,0,30,0,3,167.0,14.0,1.0,5.0
4,1,601433,1,9,2,6,0,0,60,0,1,405.0,60.333333333333336,3.0,12.0
4,1,601653,1,4,1,0,0,0,60,0,2,1203.0,67.5,4.0,22.0
4,1,601757,1,6,1,10,1,0,90,0,0,5391.0,87.2,5.0,40.0
4,1,601827,1,4,0,0,0,0,30,0,3,1155.0,68.75,4.0,20.0
4,1,601873,1,8,1,5,0,0,30,0,2,701.0,86.25,4.0,26.0
4,1,602007,1,2,4,0,0,0,60,0,2,2904.0,95.0,4.0,36.0
4,1,602037,1,7,2,7,0,0,30,0,3,377.0,0.0,0.0,5.0
4,1,602133,1,9,0,7,0,0,60,0,2,5264.0,81.8,10.0,40.0
4,1,602233,1,11,1,10,0,0,60,0,2,2527.0,92.5,4.0,33.0
4,1,602244,1,6,1,3,0,0,60,0,1,3.0,0.0,0.0,1.0
4,1,602268,1,12,0,7,0,0,60,0,0,1679.0,87.75,4.0,34.0
4,1,602269,1,12,1,3,0,0,60,0,2,954.0,74.55555555555556,9.0,25.0
4,1,602275,1,0,0,2,0,0,60,0,2,2586.0,85.0,4.0,35.0
4,1,602288,1,8,0,0,0,0,60,0,2,2887.0,71.92307692307692,13.0,42.0
4,1,602389,0,3,0,5,1,0,60,0,1,2059.0,51.75,4.0,36.0
4,1,602398,1,11,0,4,0,0,60,0,1,1341.0,84.75,4.0,25.0
4,1,602424,1,0,2,5,0,0,60,0,2,1223.0,73.25,4.0,25.0
4,1,602659,1,6,0,8,0,0,60,0,3,0.0,0.0,0.0,0.0
4,1,602663,1,10,2,10,0,0,60,0,0,1896.0,86.25,4.0,31.0
4,1,602703,1,7,0,6,0,0,60,0,2,2170.0,70.14285714285714,7.0,30.0
4,1,602718,1,6,4,6,0,0,60,0,2,1985.0,60.15384615384615,13.0,37.0
4,1,602816,1,3,0,4,0,0,60,0,1,1497.0,64.0,1.0,12.0
4,1,602827,1,11,2,6,0,0,60,0,2,2723.0,81.71428571428571,7.0,37.0
4,1,602944,1,5,0,8,0,0,60,1,1,89.0,0.0,0.0,6.0
4,1,603053,1,6,0,5,0,0,90,0,1,0.0,0.0,0.0,0.0
4,1,603222,1,11,2,7,0,0,60,0,2,1038.0,71.5,6.0,23.0
4,1,603309,1,9,0,9,0,0,60,0,2,2238.0,83.75,4.0,33.0
4,1,603357,1,8,2,8,1,0,90,0,3,287.0,0.0,0.0,6.0
4,1,603455,1,2,2,4,1,0,60,0,2,2374.0,91.75,4.0,32.0
4,1,603477,1,0,1,8,0,0,60,0,2,2624.0,67.15384615384616,13.0,41.0
4,1,603503,1,12,0,5,0,0,30,0,0,2142.0,82.84615384615384,13.0,39.0
4,1,603565,1,8,2,9,0,0,60,0,3,760.0,59.333333333333336,3.0,16.0
4,1,603639,1,5,0,6,0,0,60,0,0,4173.0,85.375,8.0,36.0
4,1,604050,1,4,0,2,0,0,60,0,2,869.0,77.0,4.0,31.0
4,1,604378,0,4,1,0,0,0,30,0,2,1157.0,91.5,4.0,27.0
4,1,604393,1,8,0,9,0,0,60,0,2,2484.0,88.0,4.0,32.0
4,1,604517,1,6,2,7,0,0,60,0,2,4277.0,71.3076923076923,13.0,37.0
4,1,604685,1,0,0,8,1,0,60,0,2,3359.0,89.25,4.0,35.0
4,1,604875,1,10,0,7,1,0,30,0,3,42.0,0.0,0.0,2.0
4,1,604906,1,8,2,8,0,0,60,0,2,3519.0,63.61538461538461,13.0,35.0
4,1,605111,1,7,2,6,0,0,60,0,2,2544.0,79.77777777777777,9.0,38.0
4,1,605180,1,4,0,2,0,0,60,0,3,2770.0,70.05555555555556,18.0,36.0
4,1,605262,1,6,0,8,0,0,60,0,3,0.0,0.0,0.0,0.0
4,1,605264,1,11,2,5,0,0,30,0,2,1258.0,78.0,4.0,28.0
4,1,605361,1,3,2,4,0,0,60,0,0,1775.0,90.25,4.0,36.0
4,1,605480,1,4,2,8,0,0,60,0,3,625.0,76.5,2.0,16.0
4,1,605545,1,7,4,5,1,0,60,0,3,669.0,80.4,5.0,16.0
4,1,605587,1,8,0,6,0,0,60,0,3,445.0,79.0,1.0,5.0
4,1,605908,1,5,0,10,0,0,60,0,3,218.0,74.0,2.0,12.0
4,1,605926,1,0,0,7,0,0,60,0,3,0.0,0.0,0.0,0.0
4,1,606047,0,8,0,8,0,0,60,0,0,2312.0,91.0,4.0,32.0
4,1,606190,1,1,2,4,1,0,60,0,3,1.0,0.0,0.0,1.0
4,1,606206,1,6,0,6,0,0,60,0,0,2358.0,89.0,9.0,37.0
4,1,606303,1,4,0,7,0,0,60,0,3,0.0,0.0,0.0,0.0
4,1,606373,1,7,1,10,1,0,30,0,2,2260.0,77.0,4.0,34.0
4,1,606606,1,6,0,3,0,0,30,0,1,67.0,0.0,0.0,1.0
4,1,606724,1,0,0,8,0,0,60,0,2,3089.0,77.0,13.0,34.0
4,1,606743,1,3,2,3,0,0,120,0,2,486.0,55.25,4.0,24.0
4,1,606918,1,8,0,0,0,0,60,0,0,1775.0,88.5,4.0,27.0
4,1,607060,0,8,0,10,0,0,60,0,1,418.0,44.0,1.0,6.0
4,1,607085,1,6,0,5,0,0,30,0,2,1227.0,67.61538461538461,13.0,36.0
4,1,607143,1,6,2,7,0,0,30,0,2,4179.0,70.6,5.0,37.0
4,1,607178,1,0,1,7,0,0,60,0,2,2001.0,82.75,4.0,32.0
4,1,607442,1,4,2,2,0,0,60,0,3,104.0,0.0,0.0,2.0
4,1,607600,1,8,2,4,0,0,30,0,2,2901.0,79.6,5.0,37.0
4,1,607609,1,3,2,2,0,0,90,0,3,311.0,70.0,1.0,7.0
4,1,607636,1,10,0,7,0,0,60,0,2,3335.0,63.666666666666664,12.0,37.0
4,1,607814,0,1,0,7,1,0,60,0,1,554.0,75.5,2.0,14.0
4,1,607835,1,8,0,9,0,0,60,0,2,3033.0,88.61538461538461,13.0,37.0
4,1,607883,1,5,2,4,1,0,60,0,3,0.0,0.0,0.0,0.0
4,1,607947,1,5,0,8,0,0,30,0,0,2815.0,91.3076923076923,13.0,33.0
4,1,608024,0,2,1,8,0,0,120,0,2,1345.0,77.0,4.0,29.0
4,1,608130,1,9,2,6,1,0,60,0,2,3630.0,45.0,7.0,40.0
4,1,608243,1,8,0,9,0,0,60,0,0,1749.0,82.46153846153847,13.0,29.0
4,1,608459,1,4,2,0,0,0,90,0,3,817.0,71.33333333333333,3.0,21.0
4,1,608472,1,5,2,6,0,0,60,0,2,1464.0,33.333333333333336,3.0,38.0
4,1,608504,1,5,0,4,0,0,60,0,2,3665.0,65.22222222222223,9.0,33.0
4,1,608591,1,4,2,3,0,0,30,0,3,902.0,0.0,0.0,5.0
4,1,608669,1,6,0,7,0,0,30,0,1,331.0,0.0,0.0,7.0
4,1,608744,1,4,0,0,0,0,30,1,2,2795.0,79.75,4.0,36.0
4,1,608884,1,0,2,9,0,0,60,0,2,680.0,53.0,4.0,24.0
4,1,608967,1,8,2,3,0,0,60,1,1,161.0,0.0,0.0,1.0
4,1,609025,1,3,2,10,1,0,60,0,2,1661.0,93.5,6.0,32.0
4,1,609192,1,6,2,9,0,0,60,0,2,1210.0,69.66666666666667,6.0,27.0
4,1,609490,1,12,2,5,0,0,30,0,3,0.0,0.0,0.0,0.0
4,1,609527,1,7,1,8,0,0,30,0,0,2135.0,87.4,5.0,24.0
4,1,609583,1,10,0,5,0,0,90,0,3,932.0,80.0,1.0,10.0
4,1,609682,1,5,1,2,0,0,60,0,2,1360.0,82.75,4.0,32.0
4,1,609748,1,8,2,5,0,0,30,0,3,554.0,80.0,1.0,11.0
4,1,610025,1,6,1,9,0,0,60,0,2,2031.0,77.0,4.0,32.0
4,1,610143,1,8,0,5,0,0,30,0,1,140.0,0.0,0.0,9.0
4,1,610158,1,0,2,5,0,0,60,0,2,985.0,70.75,4.0,24.0
4,1,610188,1,5,0,2,0,0,120,0,2,1321.0,92.75,4.0,30.0
4,1,610453,1,2,2,0,1,0,60,0,2,6634.0,92.0,4.0,41.0
4,1,610503,1,11,0,3,0,0,60,0,2,1271.0,75.75,4.0,31.0
4,1,610549,1,5,0,6,1,0,60,0,2,1322.0,76.8,5.0,23.0
4,1,610575,1,11,1,5,0,0,60,0,2,4979.0,76.75,12.0,39.0
4,1,610695,1,11,2,3,0,0,60,0,3,796.0,0.0,0.0,4.0
4,1,610855,1,1,2,6,0,0,150,0,2,1802.0,81.75,4.0,38.0
4,1,610873,1,1,2,4,0,0,60,0,2,1614.0,80.75,4.0,29.0
4,1,610888,1,9,2,4,0,0,30,0,1,557.0,65.0,2.0,16.0
4,1,610979,1,8,0,6,0,0,30,0,1,409.0,65.5,2.0,9.0
4,1,611033,1,4,4,0,1,0,30,0,0,2407.0,89.3,10.0,37.0
4,1,611049,1,4,0,9,0,0,60,0,0,845.0,89.75,4.0,16.0
4,1,611062,1,9,0,3,0,0,60,0,1,1548.0,79.4,5.0,20.0
4,1,611202,1,6,0,10,0,0,30,0,0,2501.0,89.25,4.0,32.0
4,1,611206,1,10,2,2,0,0,30,0,1,398.0,65.0,2.0,13.0
4,1,611255,1,2,0,0,1,0,60,0,2,11818.0,86.53846153846153,13.0,42.0
4,1,611344,1,8,2,8,1,0,60,0,2,2111.0,86.75,4.0,36.0
4,1,611402,1,8,1,8,1,0,60,0,2,3100.0,60.166666666666664,12.0,37.0
4,1,611405,1,11,2,10,0,0,60,0,3,2936.0,93.0,4.0,37.0
4,1,611561,0,6,0,8,0,0,30,0,1,474.0,83.5,2.0,15.0
4,1,611564,1,6,0,5,0,0,30,0,2,2481.0,83.0,4.0,29.0
4,1,611565,0,6,0,6,0,0,30,1,3,0.0,0.0,0.0,0.0
4,1,611639,0,6,0,8,0,0,30,0,1,578.0,41.25,4.0,21.0
4,1,612048,1,6,0,8,0,0,30,0,2,1148.0,70.5,4.0,20.0
4,1,612177,1,6,1,8,0,0,60,0,0,2209.0,71.6,10.0,33.0
4,1,612183,1,6,0,9,1,0,60,0,0,7699.0,74.25,8.0,40.0
4,1,612187,1,6,1,8,0,0,60,0,0,4998.0,69.875,8.0,37.0
4,1,612191,1,6,2,2,1,0,30,0,1,1367.0,87.0,1.0,11.0
4,1,612199,1,6,1,2,0,0,30,0,3,388.0,90.0,1.0,7.0
4,1,943374,1,6,2,6,2,0,30,0,2,9202.0,62.61538461538461,13.0,39.0
4,1,965763,1,5,0,6,1,0,90,0,2,1477.0,78.75,4.0,32.0
4,1,991843,0,6,0,9,1,0,30,0,0,5137.0,95.5,4.0,37.0
4,1,1053702,1,6,1,7,1,0,90,0,0,1486.0,91.25,4.0,33.0
4,1,1073766,1,1,1,9,1,0,60,0,2,4542.0,84.25,12.0,38.0
4,1,1400592,1,6,0,1,1,0,90,0,3,71.0,0.0,0.0,1.0
4,1,1487084,1,7,1,4,1,0,180,0,2,3116.0,75.5,4.0,24.0
4,1,1529371,1,4,1,9,1,0,60,0,1,766.0,94.0,1.0,15.0
4,1,1541906,1,11,2,5,1,0,60,0,1,806.0,82.66666666666667,3.0,22.0
4,1,1561750,0,6,2,1,1,0,60,0,2,5381.0,73.875,8.0,40.0
4,1,1567505,1,0,0,8,1,0,120,0,2,2215.0,79.5,4.0,37.0
4,1,1622944,1,6,0,1,1,0,30,1,1,671.0,90.0,2.0,10.0
4,1,1638548,1,6,0,6,1,0,130,0,2,2211.0,86.33333333333333,3.0,34.0
4,1,1667346,1,12,1,7,1,0,150,0,2,1277.0,91.25,4.0,30.0
4,1,1725109,1,10,1,6,1,0,90,0,0,8226.0,97.5,4.0,39.0
4,1,1762336,1,1,0,4,1,0,90,0,1,1171.0,83.0,3.0,16.0
4,1,1781834,1,2,1,4,1,0,115,0,2,13940.0,81.3076923076923,13.0,42.0
4,1,1837015,1,3,2,4,1,0,30,0,1,85.0,0.0,0.0,3.0
4,1,1850818,1,9,0,4,1,0,30,0,2,814.0,51.4,5.0,26.0
4,1,1861793,1,8,2,8,1,0,30,0,0,10832.0,99.25,4.0,41.0
4,1,1896088,1,11,0,4,1,0,60,0,3,2044.0,62.75,4.0,20.0
4,1,1902240,1,8,0,7,0,0,60,0,0,6826.0,89.76923076923077,13.0,42.0
4,1,1915408,1,6,1,6,1,0,30,1,2,1294.0,80.75,4.0,32.0
4,1,1924641,1,6,1,7,1,0,120,0,2,2344.0,47.90909090909091,11.0,38.0
4,1,1930644,1,6,2,6,1,0,90,0,2,1056.0,52.5,8.0,31.0
4,1,1951925,1,12,0,2,0,0,60,0,1,473.0,81.0,1.0,9.0
4,1,1954230,1,5,0,1,1,0,30,0,2,1670.0,84.5,4.0,30.0
4,1,1976350,1,10,0,8,1,0,30,0,2,1744.0,80.21428571428571,14.0,33.0
4,1,1991903,0,12,0,2,0,0,30,0,2,1043.0,89.25,4.0,30.0
4,1,1993955,1,2,1,0,1,0,60,0,2,843.0,70.75,4.0,20.0
4,1,1994610,0,4,1,0,1,0,30,0,3,2431.0,89.5,2.0,16.0
4,1,1995239,1,4,2,0,1,0,60,0,1,2487.0,82.0,3.0,25.0
4,1,1995532,1,2,4,0,1,0,60,0,0,902.0,90.0,4.0,25.0
4,1,2028474,1,8,0,5,1,0,165,0,1,507.0,86.0,1.0,9.0
4,1,2033951,1,11,0,3,1,0,30,0,0,1459.0,84.75,4.0,24.0
4,1,2046324,0,6,1,4,1,0,30,0,1,2053.0,81.0,3.0,20.0
4,1,2056643,1,6,0,9,0,0,60,1,2,7926.0,91.25,12.0,38.0
4,1,2080916,1,6,1,0,1,0,90,0,3,978.0,95.0,2.0,12.0
4,1,2094849,1,1,0,9,1,0,60,0,3,711.0,69.0,2.0,17.0
4,1,2109119,1,0,1,5,1,0,60,0,0,4477.0,77.23076923076923,13.0,36.0
4,1,2115680,1,5,2,1,1,0,60,0,3,9.0,0.0,0.0,2.0
4,1,2128283,1,7,1,6,1,0,90,0,3,6922.0,73.66666666666667,12.0,40.0
4,1,2134237,1,4,1,0,1,0,90,0,2,2018.0,64.57142857142857,7.0,27.0
4,1,2134304,1,6,2,8,1,0,60,0,2,4137.0,66.25,4.0,33.0
4,1,2137413,1,5,2,3,1,0,30,0,1,1859.0,80.0,2.0,15.0
4,1,2138146,1,10,2,10,1,0,30,0,2,1538.0,80.0,3.0,23.0
4,1,2171834,1,6,1,8,1,0,120,0,2,3184.0,74.22222222222223,9.0,37.0
4,1,2187588,1,2,0,8,1,0,60,0,3,1774.0,82.75,4.0,29.0
4,1,2198356,1,3,2,4,1,0,60,0,3,0.0,0.0,0.0,0.0
4,1,2199455,1,8,0,2,0,0,30,0,2,1445.0,91.5,4.0,24.0
4,1,2252437,1,5,2,1,1,0,60,0,2,3392.0,67.33333333333333,6.0,37.0
4,1,2255516,1,11,2,2,1,0,95,0,0,4826.0,91.5,4.0,39.0
4,1,2274938,1,0,1,5,0,0,30,0,1,911.0,85.5,2.0,18.0
4,1,2326597,0,3,0,2,0,0,90,1,2,642.0,66.66666666666667,3.0,26.0
4,1,2331750,1,6,2,6,0,0,30,0,2,1877.0,92.0,4.0,30.0
4,1,2384615,1,6,0,10,0,0,150,0,3,0.0,0.0,0.0,0.0
4,1,2389754,1,4,1,0,1,0,60,0,2,2263.0,60.285714285714285,7.0,31.0
4,1,2408307,1,9,0,10,0,0,90,0,0,4426.0,92.25,4.0,39.0
4,1,2418732,0,4,1,0,1,0,60,0,0,4823.0,88.15384615384616,13.0,37.0
4,1,2435050,0,5,2,1,0,0,90,1,3,0.0,0.0,0.0,0.0
4,1,2435726,0,6,1,5,0,0,60,0,2,1528.0,86.75,4.0,25.0
4,1,2451726,0,4,2,3,0,0,60,0,2,1325.0,64.16666666666667,6.0,31.0
4,1,2474006,1,2,1,0,1,0,150,0,2,1400.0,73.75,4.0,29.0
4,1,2474995,1,4,1,0,1,0,30,0,2,6124.0,79.75,4.0,38.0
4,1,2485655,1,0,1,3,0,0,30,0,0,8585.0,85.5,4.0,41.0
4,1,2487990,1,4,4,0,0,0,90,0,2,1639.0,89.0,4.0,26.0
4,1,2505299,1,6,0,4,0,0,60,0,2,2352.0,91.0,4.0,36.0
4,1,2513333,1,0,0,9,0,0,60,0,1,468.0,0.0,0.0,7.0
4,1,2518880,1,6,1,2,1,0,60,0,1,0.0,0.0,0.0,0.0
4,1,2537898,1,8,2,10,1,0,30,0,2,1108.0,82.0,4.0,32.0
4,1,2541992,1,10,2,4,0,0,60,0,3,385.0,0.0,0.0,4.0
4,1,2542645,1,9,0,3,0,0,30,0,1,432.0,77.33333333333333,3.0,19.0
4,1,2562704,1,6,0,9,1,0,30,0,3,312.0,73.0,1.0,8.0
4,1,2564333,1,5,0,1,1,0,60,1,2,4260.0,66.25,8.0,38.0
4,1,2569834,0,0,0,9,1,0,60,0,2,2060.0,63.2,5.0,35.0
4,1,2574909,1,10,1,4,1,0,90,0,2,2252.0,65.28571428571429,7.0,37.0
4,1,2588201,1,8,2,4,0,0,60,0,2,3894.0,83.15384615384616,13.0,38.0
4,1,2590189,1,10,1,9,1,0,30,0,2,2386.0,65.5,4.0,29.0
4,1,2598509,1,3,2,4,0,0,60,0,2,1245.0,82.0,4.0,27.0
4,1,2598961,1,0,1,3,0,0,30,0,0,6792.0,95.6923076923077,13.0,39.0
4,1,2604856,1,8,2,6,1,0,90,0,1,2245.0,70.5,4.0,31.0
4,1,2607824,1,11,2,7,1,0,60,0,2,2696.0,89.75,4.0,40.0
4,1,2608828,1,7,1,6,1,0,55,0,2,1200.0,89.75,4.0,30.0
4,1,2610857,1,12,2,1,1,0,120,0,3,1.0,0.0,0.0,1.0
4,1,2614546,1,12,1,1,1,0,30,0,3,1363.0,0.0,0.0,11.0
4,1,2615849,1,8,2,6,0,0,90,0,2,1902.0,71.2,5.0,32.0
4,1,2616950,1,4,0,5,0,0,60,0,2,5196.0,73.3076923076923,13.0,31.0
4,1,2617635,1,11,0,1,0,0,60,0,2,895.0,75.4,5.0,25.0
4,1,2619025,1,11,0,3,0,0,90,1,0,7219.0,81.15384615384616,13.0,39.0
4,1,2623263,1,8,0,6,0,0,60,0,0,6675.0,92.4,10.0,40.0
4,1,2623960,1,6,1,6,1,0,120,0,3,792.0,76.0,1.0,9.0
4,1,2625693,1,4,0,6,0,0,60,0,2,1600.0,91.5,4.0,36.0
4,1,2634238,1,12,2,4,0,0,60,0,1,361.0,67.0,1.0,9.0
4,1,2641254,1,0,2,10,0,0,60,0,2,6832.0,69.75,4.0,39.0
4,1,2641364,1,1,0,3,1,0,60,0,2,7324.0,80.25,4.0,37.0
4,1,2657915,1,12,2,6,1,0,60,0,0,1664.0,88.5,4.0,34.0
4,1,2670012,1,4,0,2,0,0,90,0,3,18.0,0.0,0.0,1.0
4,1,2681277,1,3,1,4,1,0,170,0,3,974.0,94.5,2.0,12.0
4,1,2698535,1,10,2,6,0,0,60,0,2,4241.0,39.25,8.0,33.0
4,2,25150,1,5,1,10,0,0,60,0,2,2103.0,84.25,4.0,36.0
4,2,27780,1,10,0,2,0,0,150,0,2,553.0,60.0,3.0,23.0
4,2,29639,1,4,2,0,0,0,30,0,2,10503.0,83.76923076923077,13.0,42.0
4,2,29820,1,0,1,5,0,0,60,0,2,2502.0,80.61538461538461,13.0,32.0
4,2,35340,1,8,0,6,0,0,60,0,2,1812.0,79.75,4.0,34.0
4,2,35508,1,9,0,10,0,0,30,0,0,3412.0,87.0,9.0,39.0
4,2,64296,1,6,1,3,0,0,60,0,1,1239.0,86.5,4.0,16.0
4,2,69239,0,1,2,6,0,0,90,1,3,0.0,0.0,0.0,0.0
4,2,70537,1,3,2,2,1,0,120,0,2,2434.0,80.75,4.0,34.0
4,2,83219,0,11,0,1,0,0,60,0,2,3395.0,73.07692307692308,13.0,34.0
4,2,97486,1,5,1,8,1,0,60,0,3,13.0,0.0,0.0,3.0
4,2,121574,0,0,0,2,0,0,30,0,1,0.0,0.0,0.0,0.0
4,2,128971,1,1,1,9,0,0,30,0,2,1982.0,84.5,4.0,35.0
4,2,135330,1,6,1,10,1,0,60,0,1,825.0,64.0,3.0,11.0
4,2,144745,0,3,1,3,0,0,30,1,2,2578.0,72.92307692307692,13.0,39.0
4,2,148282,1,5,1,9,0,0,30,0,1,197.0,46.0,1.0,12.0
4,2,156594,1,8,4,10,2,0,30,0,2,2094.0,80.25,4.0,29.0
4,2,158831,1,3,0,5,0,0,60,0,2,981.0,77.75,4.0,29.0
4,2,165376,0,3,0,7,0,0,120,0,2,911.0,67.33333333333333,3.0,15.0
4,2,167791,1,5,0,3,1,0,60,0,0,2734.0,76.1,10.0,35.0
4,2,170936,1,5,1,2,1,0,60,0,2,339.0,65.66666666666667,3.0,14.0
4,2,171334,1,9,0,4,1,0,60,0,3,380.0,97.0,1.0,5.0
4,2,174512,1,11,2,10,0,0,60,0,3,0.0,0.0,0.0,0.0
4,2,182400,1,4,1,0,1,0,30,0,1,1523.0,39.25,4.0,33.0
4,2,185057,1,2,1,0,0,0,30,0,2,3844.0,66.4,5.0,37.0
4,2,186476,1,5,0,10,0,0,30,0,2,1009.0,81.75,4.0,27.0
4,2,188260,1,10,0,5,0,0,120,0,2,918.0,79.0,4.0,26.0
4,2,188662,1,6,1,9,0,0,30,0,2,2762.0,87.16666666666667,12.0,41.0
4,2,193163,1,6,1,8,1,0,90,0,1,1729.0,69.875,9.0,21.0
4,2,197730,1,6,1,10,1,1,100,0,2,1035.0,83.33333333333333,3.0,25.0
4,2,198902,1,3,2,1,0,0,60,0,1,857.0,38.75,4.0,18.0
4,2,231019,1,9,2,6,0,0,30,0,1,708.0,46.5,2.0,16.0
4,2,231339,0,6,4,9,0,0,60,0,0,4784.0,91.81818181818181,11.0,36.0
4,2,234559,1,6,1,7,1,0,60,0,2,932.0,64.5,4.0,22.0
4,2,237934,1,6,1,9,0,0,60,0,1,201.0,64.33333333333333,3.0,6.0
4,2,244166,1,11,0,3,0,0,30,0,1,837.0,54.75,4.0,19.0
4,2,244977,1,0,0,6,0,0,60,0,0,5498.0,87.53846153846153,13.0,35.0
4,2,247819,1,7,2,4,0,0,60,0,2,3868.0,73.61538461538461,13.0,36.0
4,2,248818,1,9,2,7,0,0,30,0,2,1145.0,83.0,5.0,32.0
4,2,250092,1,5,0,5,0,0,60,0,1,134.0,0.0,0.0,6.0
4,2,256867,1,12,0,9,1,0,30,0,0,3252.0,85.07692307692308,13.0,35.0
4,2,261042,1,3,2,7,0,1,120,0,1,0.0,0.0,0.0,0.0
4,2,266040,1,0,0,3,0,0,60,0,3,827.0,72.33333333333333,3.0,8.0
4,2,267961,1,6,2,10,0,1,60,0,1,1056.0,90.5,2.0,15.0
4,2,272103,1,6,0,4,1,0,90,1,1,0.0,0.0,0.0,0.0
4,2,274218,1,3,2,5,0,0,40,0,2,1498.0,88.5,4.0,25.0
4,2,278786,1,6,2,5,1,1,135,0,1,692.0,68.0,4.0,19.0
4,2,285170,1,3,0,2,1,0,60,0,2,12938.0,77.54545454545455,11.0,34.0
4,2,289397,1,7,0,7,0,0,60,1,2,476.0,81.66666666666667,3.0,16.0
4,2,291674,0,11,0,2,0,1,60,0,0,3305.0,89.61538461538461,13.0,37.0
4,2,293670,1,8,0,5,1,0,30,0,3,54.0,0.0,0.0,3.0
4,2,293686,1,9,0,4,0,0,30,0,0,7987.0,81.3076923076923,13.0,42.0
4,2,294578,1,3,1,3,0,0,60,0,3,0.0,0.0,0.0,0.0
4,2,303774,1,6,2,3,0,0,30,0,3,0.0,0.0,0.0,0.0
4,2,308391,1,11,0,4,0,0,60,0,3,273.0,52.0,1.0,6.0
4,2,321112,1,4,0,1,0,0,60,0,3,0.0,0.0,0.0,0.0
4,2,324257,1,3,0,1,0,0,60,0,2,1871.0,52.7,10.0,29.0
4,2,329455,1,3,4,3,1,0,30,0,0,3265.0,89.0,4.0,36.0
4,2,335355,1,8,0,9,0,0,60,0,2,975.0,81.0,4.0,23.0
4,2,338854,1,10,1,5,1,0,150,0,2,2022.0,63.5,4.0,33.0
4,2,339353,1,1,0,8,0,1,120,0,3,0.0,0.0,0.0,0.0
4,2,342957,1,6,2,9,0,0,60,0,2,1511.0,58.0,13.0,25.0
4,2,349069,1,9,2,1,0,0,60,0,1,255.0,40.0,1.0,3.0
4,2,350690,0,7,2,3,0,0,150,0,1,2008.0,83.5,6.0,18.0
4,2,353368,1,5,0,2,0,1,60,0,1,444.0,80.33333333333333,3.0,7.0
4,2,353953,1,7,0,10,0,0,30,0,2,664.0,86.25,4.0,19.0
4,2,359460,0,7,0,7,0,0,90,1,3,809.0,79.0,1.0,9.0
4,2,359728,1,3,2,3,0,0,60,0,3,26.0,0.0,0.0,2.0
4,2,366424,0,8,1,3,0,0,135,0,2,2188.0,64.8,5.0,34.0
4,2,368306,1,1,0,8,0,0,130,0,2,749.0,59.25,4.0,29.0
4,2,371113,1,0,2,6,0,0,60,1,3,54.0,0.0,0.0,5.0
4,2,372812,1,7,0,3,0,0,60,0,3,357.0,77.0,1.0,7.0
4,2,380921,1,0,1,7,0,0,30,0,2,868.0,72.25,4.0,27.0
4,2,382432,1,9,2,1,1,0,60,0,3,733.0,0.0,0.0,8.0
4,2,382910,1,0,1,10,0,0,90,0,2,1299.0,82.5,4.0,21.0
4,2,383239,1,10,2,9,0,0,30,0,2,1303.0,91.0,4.0,25.0
4,2,389267,1,5,0,4,0,0,30,0,2,2733.0,89.25,4.0,35.0
4,2,393488,1,3,3,3,0,0,120,0,2,1607.0,64.33333333333333,3.0,28.0
4,2,404239,1,6,0,5,0,0,60,1,1,84.0,0.0,0.0,4.0
4,2,407428,1,11,2,4,0,0,60,0,1,231.0,0.0,0.0,5.0
4,2,410810,0,8,2,10,0,0,100,0,2,1367.0,85.75,4.0,34.0
4,2,411381,1,0,0,9,0,1,90,0,1,129.0,40.5,2.0,7.0
4,2,413891,1,10,0,1,0,0,30,0,1,667.0,46.333333333333336,3.0,20.0
4,2,416689,0,6,0,8,0,0,120,0,3,1137.0,66.6,5.0,24.0
4,2,417547,1,8,2,10,0,0,30,0,2,1280.0,75.0,4.0,33.0
4,2,420333,0,7,2,9,1,0,30,0,2,2248.0,70.25,4.0,30.0
4,2,421111,1,1,2,5,0,0,60,0,2,1306.0,42.25,4.0,28.0
4,2,422341,1,1,2,9,0,0,60,0,3,16.0,0.0,0.0,1.0
4,2,424978,1,10,2,7,0,0,30,0,2,1752.0,85.25,4.0,19.0
4,2,426316,1,6,1,5,0,0,60,0,2,1539.0,83.0,4.0,27.0
4,2,426616,0,6,1,10,0,0,60,1,2,3004.0,62.0,12.0,34.0
4,2,431386,1,0,0,10,0,0,60,0,1,232.0,74.125,8.0,12.0
4,2,437971,1,6,0,9,0,0,30,0,3,736.0,96.0,1.0,15.0
4,2,441852,1,9,0,8,0,1,60,0,2,1858.0,87.75,4.0,32.0
4,2,443948,1,3,2,6,1,0,60,0,2,7119.0,86.75,4.0,38.0
4,2,444197,1,8,0,10,0,0,30,0,2,1411.0,87.25,4.0,29.0
4,2,444349,1,0,0,10,0,0,30,1,1,366.0,75.5,2.0,12.0
4,2,446077,1,1,2,9,1,0,30,0,1,757.0,60.5,2.0,28.0
4,2,446295,1,10,2,3,0,0,60,0,1,298.0,0.0,0.0,4.0
4,2,447235,1,0,0,6,0,0,30,0,0,1202.0,87.25,4.0,28.0
4,2,464724,1,8,2,0,1,0,60,0,2,5403.0,66.8,5.0,36.0
4,2,467144,1,0,0,9,0,0,30,0,2,1236.0,83.66666666666667,3.0,25.0
