code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clicks,average_score,assessment_count,active_weeks,AI_Resilience_Score,Resilience_Level,Recommended_Intervention
3,3,535220,1,0,2,10,0,1,60,0,1,723.0,41.44444444444444,9.0,32.0,40.50918688470367,Low,Mentoring and personalized study plan
3,3,535351,1,5,2,6,0,1,60,0,1,495.0,71.0,1.0,10.0,35.09564016618842,Very Low,Immediate counseling and academic support
3,3,536296,0,11,0,2,1,0,60,0,2,1054.0,67.42857142857143,7.0,34.0,51.225547000127136,Low,Mentoring and personalized study plan
3,3,536736,1,3,1,2,0,0,120,0,3,266.0,44.0,1.0,2.0,19.484421460760714,Very Low,Immediate counseling and academic support
3,3,537463,0,10,2,6,1,0,150,1,3,204.0,60.0,1.0,5.0,27.5852735914939,Very Low,Immediate counseling and academic support
3,3,537577,1,12,2,3,0,0,60,1,2,725.0,72.85714285714286,7.0,36.0,54.32981694195422,Low,Mentoring and personalized study plan
3,3,540821,1,12,0,7,1,0,60,0,1,1762.0,60.714285714285715,7.0,36.0,50.19746877291201,Low,Mentoring and personalized study plan
3,3,540885,1,11,2,1,0,0,240,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,543478,0,6,0,7,0,0,120,0,1,497.0,54.857142857142854,7.0,23.0,39.41232042646592,Very Low,Immediate counseling and academic support
3,3,543976,0,1,2,6,1,1,120,0,3,1153.0,75.0,5.0,15.0,42.205372707783425,Low,Mentoring and personalized study plan
3,3,544612,1,0,2,8,0,0,180,0,3,1133.0,51.666666666666664,3.0,16.0,32.368027469349556,Very Low,Immediate counseling and academic support
3,3,544649,1,4,2,0,1,2,60,0,3,1925.0,72.5,4.0,30.0,49.930165799481365,Low,Mentoring and personalized study plan
3,3,545127,0,12,2,6,0,0,120,0,3,5.0,0.0,0.0,1.0,0.5848900194645026,Very Low,Immediate counseling and academic support
3,3,545752,0,7,0,3,0,0,60,0,1,423.0,65.14285714285714,7.0,23.0,43.47488501546769,Low,Mentoring and personalized study plan
3,3,546299,1,11,2,7,0,1,60,0,1,464.0,42.375,9.0,33.0,41.281780517269304,Low,Mentoring and personalized study plan
3,3,546773,1,4,2,4,0,0,60,0,1,490.0,56.666666666666664,3.0,9.0,29.848845384819157,Very Low,Immediate counseling and academic support
3,3,547464,0,9,1,2,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,547786,1,6,1,10,0,1,120,0,1,492.0,55.42857142857143,7.0,13.0,33.823443696037955,Very Low,Immediate counseling and academic support
3,3,548486,1,4,0,0,0,1,60,0,3,99.0,0.0,0.0,4.0,2.3947758737692464,Very Low,Immediate counseling and academic support
3,3,548851,1,12,2,1,0,1,60,0,3,331.0,0.0,0.0,9.0,5.463905335061705,Very Low,Immediate counseling and academic support
3,3,549337,1,2,0,6,0,1,60,0,1,159.0,41.0,2.0,8.0,22.23372188807418,Very Low,Immediate counseling and academic support
3,3,549626,0,11,2,2,1,0,60,0,3,5010.0,85.1875,16.0,38.0,68.2411117957905,Moderate,AI skill workshops and regular practice
3,3,550142,0,7,0,5,0,2,60,0,1,1190.0,57.0625,16.0,29.0,49.08862529700346,Low,Mentoring and personalized study plan
3,3,550358,0,3,2,6,0,0,60,0,1,275.0,47.0,7.0,15.0,31.463137117059276,Very Low,Immediate counseling and academic support
3,3,550380,1,6,2,8,1,1,60,0,1,887.0,61.857142857142854,7.0,29.0,45.97327682841805,Low,Mentoring and personalized study plan
3,3,551332,0,5,2,5,0,0,120,0,3,1090.0,70.71428571428571,7.0,21.0,45.00685480804564,Low,Mentoring and personalized study plan
3,3,551440,1,10,0,8,0,0,60,0,1,74.0,82.5,2.0,6.0,37.61152178973578,Very Low,Immediate counseling and academic support
3,3,551595,1,5,2,1,0,0,220,0,3,148.0,37.5,2.0,9.0,21.407428961531338,Very Low,Immediate counseling and academic support
3,3,552114,0,9,2,6,0,1,120,0,1,1603.0,55.63636363636363,11.0,38.0,51.360817256326804,Low,Mentoring and personalized study plan
3,3,552965,1,1,2,7,1,0,120,0,2,11407.0,92.5,16.0,42.0,77.96277479169848,Moderate,AI skill workshops and regular practice
3,3,553367,1,8,0,6,0,0,60,0,2,1283.0,69.71428571428571,7.0,36.0,53.462679326817295,Low,Mentoring and personalized study plan
3,3,553576,0,11,0,8,0,0,150,0,3,92.0,0.0,0.0,7.0,4.1340693814026634,Very Low,Immediate counseling and academic support
3,3,554215,1,11,2,7,0,0,120,1,3,24.0,0.0,0.0,2.0,1.1795651166854266,Very Low,Immediate counseling and academic support
3,3,554407,0,7,0,4,1,0,120,0,3,18.0,0.0,0.0,2.0,1.1753715119326749,Very Low,Immediate counseling and academic support
3,3,554746,1,7,0,2,0,0,60,0,1,468.0,65.0,7.0,31.0,48.100356984668146,Low,Mentoring and personalized study plan
3,3,554863,1,2,1,0,1,0,60,0,2,720.0,64.85714285714286,7.0,24.0,44.14957808528042,Low,Mentoring and personalized study plan
3,3,554885,1,12,0,3,1,1,90,0,3,544.0,64.57142857142857,7.0,23.0,43.33088461607675,Low,Mentoring and personalized study plan
3,3,555132,1,8,0,5,0,1,90,0,3,611.0,64.2,5.0,18.0,39.25073645829645,Very Low,Immediate counseling and academic support
3,3,555989,1,0,0,8,0,0,90,0,2,1198.0,93.9375,16.0,36.0,67.9139842118676,Moderate,AI skill workshops and regular practice
3,3,556007,0,0,0,4,0,1,90,0,1,112.0,0.0,0.0,8.0,4.7294434127490455,Very Low,Immediate counseling and academic support
3,3,556374,1,10,2,9,1,1,60,0,1,992.0,47.27272727272727,11.0,33.0,44.68133721603096,Low,Mentoring and personalized study plan
3,3,556514,0,3,2,6,0,0,60,0,2,1595.0,92.0,7.0,40.0,64.92061388359497,Moderate,AI skill workshops and regular practice
3,3,557083,0,5,2,2,0,1,120,1,3,89.0,0.0,0.0,4.0,2.387786532514659,Very Low,Immediate counseling and academic support
3,3,557237,1,6,0,3,0,1,120,1,2,2107.0,63.2,15.0,39.0,57.46278709270687,Low,Mentoring and personalized study plan
3,3,557389,0,6,1,7,0,0,60,0,2,4295.0,80.14285714285714,7.0,40.0,62.06487887947624,Moderate,AI skill workshops and regular practice
3,3,557474,1,3,0,6,0,1,60,0,3,703.0,47.916666666666664,12.0,29.0,42.94705390171461,Low,Mentoring and personalized study plan
3,3,559447,0,9,2,6,0,0,60,0,2,1973.0,69.57142857142857,7.0,39.0,55.631987062752565,Low,Mentoring and personalized study plan
3,3,559707,1,7,0,8,0,0,60,0,1,301.0,46.0,7.0,22.0,35.15107684618167,Very Low,Immediate counseling and academic support
3,3,559852,0,8,2,7,0,0,60,0,2,1051.0,88.85714285714286,7.0,40.0,63.28325086220259,Moderate,AI skill workshops and regular practice
3,3,559882,1,8,2,7,0,0,120,0,3,356.0,0.0,0.0,4.0,2.5744019440121257,Very Low,Immediate counseling and academic support
3,3,560301,1,9,0,4,0,0,60,0,2,393.0,66.14285714285714,7.0,29.0,47.34228908472718,Low,Mentoring and personalized study plan
3,3,561848,1,3,0,5,0,1,120,0,1,607.0,59.4,10.0,18.0,40.006512150366035,Low,Mentoring and personalized study plan
3,3,561904,0,5,2,8,0,0,60,0,2,1977.0,76.71428571428571,7.0,38.0,57.91053030756004,Low,Mentoring and personalized study plan
3,3,562100,1,5,0,3,1,1,60,1,3,921.0,24.2,6.0,23.0,26.910097067088966,Very Low,Immediate counseling and academic support
3,3,562619,0,6,2,7,1,0,210,1,3,807.0,55.0,1.0,8.0,27.750916915657115,Very Low,Immediate counseling and academic support
3,3,562827,0,7,2,9,0,0,60,1,3,187.0,72.5,2.0,10.0,36.016082741261435,Very Low,Immediate counseling and academic support
3,3,562890,0,11,0,1,0,0,120,0,3,125.0,0.0,0.0,5.0,2.994343509868381,Very Low,Immediate counseling and academic support
3,3,563453,1,1,2,8,1,0,60,0,2,1279.0,74.42857142857143,7.0,34.0,54.18280717835533,Low,Mentoring and personalized study plan
3,3,563595,0,11,0,6,0,0,60,0,1,766.0,40.0,7.0,26.0,35.40166260986879,Very Low,Immediate counseling and academic support
3,3,563710,1,8,2,7,0,0,60,0,3,302.0,70.0,1.0,7.0,32.81655983346327,Very Low,Immediate counseling and academic support
3,3,563845,1,0,1,10,1,0,60,0,0,2087.0,91.42857142857143,7.0,37.0,63.29173199823758,Moderate,AI skill workshops and regular practice
3,3,563847,0,2,2,3,0,1,60,0,1,252.0,70.0,5.0,14.0,38.99423771190796,Very Low,Immediate counseling and academic support
3,3,564000,0,10,0,7,0,1,60,0,3,563.0,49.8,5.0,18.0,33.45718762027443,Very Low,Immediate counseling and academic support
3,3,564643,0,4,2,3,0,1,120,0,3,233.0,45.0,2.0,9.0,24.46683836219533,Very Low,Immediate counseling and academic support
3,3,565006,0,5,0,6,0,0,60,0,1,772.0,44.285714285714285,7.0,28.0,38.282932626581676,Very Low,Immediate counseling and academic support
3,3,565209,1,10,1,9,0,0,90,0,2,454.0,54.0,7.0,28.0,41.9463858604001,Low,Mentoring and personalized study plan
3,3,565446,0,8,0,2,0,0,60,0,2,301.0,81.42857142857143,7.0,19.0,47.5783193710986,Low,Mentoring and personalized study plan
3,3,566134,1,5,2,1,0,1,60,0,3,781.0,60.0,9.0,31.0,47.39055193736528,Low,Mentoring and personalized study plan
3,3,566300,1,10,2,7,0,0,60,0,2,1933.0,82.85714285714286,7.0,42.0,62.66250145853155,Moderate,AI skill workshops and regular practice
3,3,566482,0,3,0,4,0,1,120,0,3,1304.0,58.833333333333336,6.0,29.0,44.519494263496235,Low,Mentoring and personalized study plan
3,3,566553,0,6,1,8,1,1,60,0,1,1260.0,84.25,4.0,31.0,54.74676995488858,Low,Mentoring and personalized study plan
3,3,566560,1,6,1,4,0,0,205,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,566712,0,3,2,5,0,0,120,0,3,43.0,0.0,0.0,5.0,2.9370309115807696,Very Low,Immediate counseling and academic support
3,3,567176,0,4,0,4,0,1,60,0,1,486.0,0.0,0.0,10.0,6.153635473345009,Very Low,Immediate counseling and academic support
3,3,567281,1,9,0,2,0,0,90,1,3,101.0,62.5,2.0,5.0,29.04899766228595,Very Low,Immediate counseling and academic support
3,3,567285,1,2,0,8,0,1,60,0,2,1405.0,85.71428571428571,7.0,39.0,61.69213533663488,Moderate,AI skill workshops and regular practice
3,3,567597,0,0,0,5,0,0,90,1,3,707.0,89.16666666666667,6.0,17.0,49.258819737884224,Low,Mentoring and personalized study plan
3,3,568103,1,6,0,5,0,0,60,0,2,675.0,71.0,7.0,24.0,46.57526890677762,Low,Mentoring and personalized study plan
3,3,568297,1,7,2,3,0,0,60,0,1,513.0,72.5,6.0,32.0,51.17749008343671,Low,Mentoring and personalized study plan
3,3,568415,0,5,0,5,0,0,120,0,3,386.0,74.33333333333333,3.0,13.0,39.168404297786964,Very Low,Immediate counseling and academic support
3,3,568446,1,5,1,7,1,0,60,0,0,2217.0,85.14285714285714,7.0,41.0,63.193889115610325,Moderate,AI skill workshops and regular practice
3,3,569633,0,5,0,6,0,0,90,0,2,489.0,85.57142857142857,7.0,38.0,60.413373471734666,Moderate,AI skill workshops and regular practice
3,3,569737,1,9,0,10,0,0,60,0,2,4157.0,89.14285714285714,7.0,42.0,66.73121666783736,Moderate,AI skill workshops and regular practice
3,3,569749,0,8,2,7,0,0,90,0,3,234.0,40.0,1.0,9.0,21.931823010606504,Very Low,Immediate counseling and academic support
3,3,569840,0,11,1,2,0,1,60,0,2,1701.0,73.71428571428571,7.0,36.0,55.354833791259026,Low,Mentoring and personalized study plan
3,3,570119,0,3,0,2,1,0,90,0,2,991.0,79.71428571428571,7.0,34.0,56.09579986450895,Low,Mentoring and personalized study plan
3,3,570411,0,2,0,0,0,0,60,0,2,1209.0,79.57142857142857,7.0,34.0,56.19102464671608,Low,Mentoring and personalized study plan
3,3,570863,0,0,0,4,0,0,60,0,2,799.0,81.0,7.0,34.0,56.4758902267066,Low,Mentoring and personalized study plan
3,3,571292,0,10,2,7,1,1,60,0,1,337.0,81.85714285714286,7.0,16.0,46.030723524532064,Low,Mentoring and personalized study plan
3,3,571382,1,5,0,1,0,1,60,0,3,189.0,77.5,2.0,11.0,38.59887595834957,Very Low,Immediate counseling and academic support
3,3,571644,0,8,0,7,1,0,60,0,2,2940.0,85.85714285714286,7.0,42.0,64.56632812286843,Moderate,AI skill workshops and regular practice
3,3,572043,1,4,0,2,1,1,60,0,3,39.0,0.0,0.0,2.0,1.190049128567307,Very Low,Immediate counseling and academic support
3,3,572156,1,5,0,3,1,1,60,1,2,2293.0,78.0,7.0,39.0,59.227074554327906,Low,Mentoring and personalized study plan
3,3,572281,1,1,0,5,1,1,60,1,2,1794.0,75.57142857142857,7.0,35.0,55.58129645894662,Low,Mentoring and personalized study plan
3,3,572413,1,11,2,2,0,0,120,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,572414,0,2,2,2,0,2,60,0,3,140.0,32.5,2.0,7.0,18.23904679085325,Very Low,Immediate counseling and academic support
3,3,572430,0,5,0,8,0,0,150,0,2,267.0,49.857142857142854,7.0,22.0,36.67017022877321,Very Low,Immediate counseling and academic support
3,3,572434,1,4,0,1,0,0,60,0,2,542.0,56.142857142857146,7.0,22.0,39.37666282756007,Very Low,Immediate counseling and academic support
3,3,572722,0,8,0,3,0,0,60,0,3,109.0,57.5,2.0,9.0,29.380170530638456,Very Low,Immediate counseling and academic support
3,3,572880,0,8,0,10,0,1,60,1,1,2919.0,43.07692307692308,13.0,38.0,48.32826691308277,Low,Mentoring and personalized study plan
3,3,573328,0,3,2,7,0,0,60,0,1,334.0,65.85714285714286,7.0,23.0,43.69839416401616,Low,Mentoring and personalized study plan
3,3,573646,1,5,0,3,1,1,60,0,1,970.0,76.28571428571429,7.0,22.0,47.732949490399236,Low,Mentoring and personalized study plan
3,3,573742,1,0,2,2,0,0,60,0,2,971.0,69.18181818181819,11.0,27.0,49.94192387000945,Low,Mentoring and personalized study plan
3,3,573969,0,5,2,8,0,0,60,0,2,346.0,74.28571428571429,7.0,25.0,48.24100064262465,Low,Mentoring and personalized study plan
3,3,574347,0,10,0,3,0,0,60,0,2,195.0,67.0,6.0,18.0,40.61569414781992,Low,Mentoring and personalized study plan
3,3,574431,0,10,2,7,1,0,120,0,1,4864.0,55.285714285714285,7.0,40.0,52.519715254005085,Low,Mentoring and personalized study plan
3,3,574612,1,0,0,5,0,0,60,0,1,371.0,52.285714285714285,7.0,29.0,41.78405539110995,Low,Mentoring and personalized study plan
3,3,574843,1,5,2,6,0,0,60,0,3,749.0,58.6,5.0,25.0,41.17695680947022,Low,Mentoring and personalized study plan
3,3,574866,1,4,2,4,0,1,60,0,3,564.0,76.0,4.0,16.0,42.23938157101119,Low,Mentoring and personalized study plan
3,3,574928,0,12,0,1,0,0,120,0,2,6929.0,73.6875,16.0,43.0,67.88934312673175,Moderate,AI skill workshops and regular practice
3,3,575009,0,8,0,10,0,0,60,0,2,2159.0,68.85714285714286,7.0,40.0,56.05766987321079,Low,Mentoring and personalized study plan
3,3,575200,0,5,0,4,0,0,120,0,3,201.0,60.0,2.0,10.0,31.02586781901786,Very Low,Immediate counseling and academic support
3,3,575272,0,5,0,4,0,0,70,1,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,575337,0,6,1,7,0,1,120,0,3,279.0,0.0,0.0,12.0,7.171746807049482,Very Low,Immediate counseling and academic support
3,3,575380,0,5,2,1,0,0,60,0,2,2785.0,81.57142857142857,7.0,36.0,59.25533552611336,Low,Mentoring and personalized study plan
3,3,575398,1,5,2,6,0,0,90,0,1,1444.0,49.72727272727273,11.0,31.0,44.81628292488205,Low,Mentoring and personalized study plan
3,3,575566,1,1,0,9,0,0,60,0,1,124.0,0.0,0.0,3.0,1.8308538780685037,Very Low,Immediate counseling and academic support
3,3,575855,1,3,1,9,0,1,60,0,2,1593.0,58.57142857142857,7.0,40.0,51.547787443915475,Low,Mentoring and personalized study plan
3,3,575999,0,1,0,4,1,1,60,0,1,277.0,0.0,0.0,8.0,4.844767543449727,Very Low,Immediate counseling and academic support
3,3,576306,0,0,2,7,0,1,60,0,2,1388.0,80.71428571428571,7.0,36.0,57.936067409990464,Low,Mentoring and personalized study plan
3,3,576515,1,0,1,7,0,0,60,0,2,3679.0,75.71428571428571,7.0,41.0,60.44430223560234,Moderate,AI skill workshops and regular practice
3,3,576885,0,0,2,7,1,0,120,0,2,3223.0,70.14285714285714,7.0,36.0,54.99004010163569,Low,Mentoring and personalized study plan
3,3,577196,0,6,0,2,0,1,60,1,2,1894.0,91.0,12.0,30.0,61.59421312730644,Moderate,AI skill workshops and regular practice
3,3,577359,1,1,2,3,0,0,120,0,3,6.0,0.0,0.0,2.0,1.1669843024271707,Very Low,Immediate counseling and academic support
3,3,577520,1,8,2,9,0,0,60,0,2,750.0,65.28571428571429,7.0,38.0,52.48150956419367,Low,Mentoring and personalized study plan
3,3,577526,1,11,0,6,0,1,60,0,2,379.0,70.0,7.0,33.0,51.20094254517675,Low,Mentoring and personalized study plan
3,3,577566,1,4,1,2,0,0,90,0,2,1561.0,63.76923076923077,13.0,41.0,57.4002234941446,Low,Mentoring and personalized study plan
3,3,577638,0,11,0,2,0,1,90,1,2,456.0,62.9,10.0,35.0,51.18469402765433,Low,Mentoring and personalized study plan
3,3,577652,0,3,2,8,0,1,120,0,2,2815.0,55.15384615384615,13.0,41.0,54.83053304131593,Low,Mentoring and personalized study plan
3,3,577751,0,6,0,5,0,0,60,0,2,757.0,81.0,7.0,32.0,55.283744295762915,Low,Mentoring and personalized study plan
3,3,577934,1,7,1,5,1,0,120,0,3,70.0,0.0,0.0,2.0,1.2117160864565257,Very Low,Immediate counseling and academic support
3,3,577937,1,9,2,9,1,0,60,0,2,974.0,83.28571428571429,7.0,34.0,57.51248941294759,Low,Mentoring and personalized study plan
3,3,577977,0,11,2,10,0,2,120,0,3,268.0,80.0,1.0,10.0,38.53698211970931,Very Low,Immediate counseling and academic support
3,3,578395,0,6,0,7,1,0,60,0,2,1220.0,63.857142857142854,7.0,32.0,48.750207938707426,Low,Mentoring and personalized study plan
3,3,578427,0,8,2,1,0,1,60,0,1,894.0,58.44444444444444,9.0,24.0,42.77754182945942,Low,Mentoring and personalized study plan
3,3,578616,0,0,2,2,1,0,60,0,2,487.0,88.57142857142857,7.0,36.0,60.449184905809325,Moderate,AI skill workshops and regular practice
3,3,578646,1,11,0,10,0,0,60,0,2,853.0,86.28571428571429,7.0,34.0,58.62791838376709,Low,Mentoring and personalized study plan
3,3,578857,1,9,0,8,0,0,60,0,2,348.0,65.85714285714286,7.0,27.0,46.03376063712141,Low,Mentoring and personalized study plan
3,3,579017,1,0,2,5,0,0,60,0,2,440.0,69.85714285714286,7.0,24.0,45.95387653015199,Low,Mentoring and personalized study plan
3,3,579172,0,2,2,0,1,0,60,0,1,2635.0,64.16666666666667,6.0,39.0,53.39706240618716,Low,Mentoring and personalized study plan
3,3,579386,0,1,0,5,1,0,60,0,2,920.0,81.0,7.0,36.0,57.723251953561515,Low,Mentoring and personalized study plan
3,3,580450,1,0,4,10,0,1,60,0,1,350.0,73.0,5.0,24.0,46.076686744574985,Low,Mentoring and personalized study plan
3,3,580458,0,3,0,8,0,0,60,0,2,2626.0,80.42857142857143,7.0,38.0,59.84985284069702,Low,Mentoring and personalized study plan
3,3,580534,1,5,0,1,0,1,60,0,1,504.0,55.0,4.0,21.0,36.70442226766971,Very Low,Immediate counseling and academic support
3,3,580838,1,0,0,6,0,0,60,0,3,49.0,0.0,0.0,3.0,1.778433818659103,Very Low,Immediate counseling and academic support
3,3,582009,0,7,0,1,0,0,60,0,2,867.0,88.85714285714286,7.0,38.0,61.99185628544377,Moderate,AI skill workshops and regular practice
3,3,582197,1,10,1,3,1,0,60,0,2,756.0,78.57142857142857,7.0,33.0,54.89301213904609,Low,Mentoring and personalized study plan
3,3,582608,1,8,2,10,0,0,120,0,2,718.0,70.85714285714286,7.0,28.0,48.87376161237834,Low,Mentoring and personalized study plan
3,3,583092,1,12,1,10,0,0,60,0,3,171.0,70.0,1.0,8.0,33.30639481186539,Very Low,Immediate counseling and academic support
3,3,583147,1,10,2,6,0,1,120,0,3,230.0,0.0,0.0,7.0,4.230522290715961,Very Low,Immediate counseling and academic support
3,3,583276,0,11,0,5,0,0,60,0,3,410.0,73.33333333333333,3.0,12.0,38.20378336796076,Very Low,Immediate counseling and academic support
3,3,583604,0,3,2,7,0,0,60,0,3,13.0,0.0,0.0,1.0,0.590481492468172,Very Low,Immediate counseling and academic support
3,3,584038,1,3,2,3,1,0,120,0,3,354.0,42.666666666666664,3.0,17.0,28.804953134454454,Very Low,Immediate counseling and academic support
3,3,584077,1,5,0,3,0,2,90,0,3,697.0,56.75,8.0,15.0,36.19380160371713,Very Low,Immediate counseling and academic support
3,3,584591,0,9,0,1,0,1,150,1,3,835.0,65.0,5.0,26.0,44.37846049309687,Low,Mentoring and personalized study plan
3,3,584981,1,6,0,3,0,1,90,0,2,1243.0,86.57142857142857,7.0,36.0,60.17757910465609,Moderate,AI skill workshops and regular practice
3,3,585153,1,9,2,7,0,0,120,0,2,1921.0,84.42857142857143,7.0,42.0,63.28268567759747,Moderate,AI skill workshops and regular practice
3,3,585354,0,0,0,8,0,0,60,0,2,228.0,74.16666666666667,6.0,20.0,44.66821633830115,Low,Mentoring and personalized study plan
3,3,585432,1,10,1,5,1,0,60,0,2,1224.0,87.0,7.0,36.0,60.33572792770096,Moderate,AI skill workshops and regular practice
3,3,585526,1,5,2,6,0,0,150,0,2,696.0,70.57142857142857,7.0,29.0,49.325494696169734,Low,Mentoring and personalized study plan
3,3,585626,0,7,0,6,1,0,60,0,2,5471.0,76.57142857142857,7.0,41.0,62.039649331281424,Moderate,AI skill workshops and regular practice
3,3,585773,0,9,0,6,1,0,60,0,2,4162.0,88.85714285714286,7.0,42.0,66.62042562417894,Moderate,AI skill workshops and regular practice
3,3,585832,0,4,0,3,0,0,60,1,2,1355.0,88.42857142857143,7.0,35.0,60.417321520727405,Moderate,AI skill workshops and regular practice
3,3,585998,0,10,2,5,0,1,60,0,1,1253.0,89.55555555555556,9.0,25.0,56.05429897378076,Low,Mentoring and personalized study plan
3,3,586121,1,6,0,7,0,0,60,0,2,600.0,63.714285714285715,7.0,31.0,47.678330574942976,Low,Mentoring and personalized study plan
3,3,586315,1,1,2,3,0,0,60,0,2,1390.0,74.14285714285714,7.0,41.0,58.215870593856,Low,Mentoring and personalized study plan
3,3,586444,0,10,0,4,0,0,60,0,3,638.0,34.333333333333336,6.0,25.0,31.928422740591916,Very Low,Immediate counseling and academic support
3,3,586729,0,11,0,10,0,0,120,0,2,623.0,67.28571428571429,7.0,34.0,50.86716353491158,Low,Mentoring and personalized study plan
3,3,586946,0,11,0,9,0,1,60,0,2,1107.0,66.75,8.0,36.0,52.68966692073658,Low,Mentoring and personalized study plan
3,3,586957,1,10,0,4,0,0,120,1,3,2366.0,75.66666666666667,12.0,37.0,59.86054414305006,Low,Mentoring and personalized study plan
3,3,587140,0,6,1,7,1,0,60,0,2,4758.0,73.0,6.0,33.0,54.925860794845995,Low,Mentoring and personalized study plan
3,3,587375,1,0,0,6,0,0,60,0,2,1325.0,74.42857142857143,7.0,39.0,57.12193489231249,Low,Mentoring and personalized study plan
3,3,587446,0,8,0,9,0,1,90,0,2,1152.0,72.71428571428571,7.0,31.0,51.664142212196175,Low,Mentoring and personalized study plan
3,3,587576,1,4,0,0,0,2,120,0,2,1310.0,42.625,8.0,40.0,45.507131943553524,Low,Mentoring and personalized study plan
3,3,587579,1,4,0,7,0,0,60,0,2,2169.0,67.71428571428571,7.0,42.0,56.77030705499695,Low,Mentoring and personalized study plan
3,3,587772,0,7,0,9,0,1,90,0,3,44.0,50.0,2.0,6.0,24.590553765972007,Very Low,Immediate counseling and academic support
3,3,587777,1,10,2,4,0,0,60,0,1,20.0,0.0,0.0,3.0,1.7581647290208013,Very Low,Immediate counseling and academic support
3,3,588058,1,8,2,6,1,0,180,1,3,573.0,53.5,2.0,12.0,29.848662011362908,Very Low,Immediate counseling and academic support
3,3,588179,1,7,2,5,0,0,120,0,2,254.0,78.16666666666667,6.0,18.0,45.12359792788866,Low,Mentoring and personalized study plan
3,3,588203,1,12,1,5,0,0,120,0,2,1546.0,77.0,7.0,38.0,57.72357541377306,Low,Mentoring and personalized study plan
3,3,588240,1,11,0,7,1,0,60,0,2,1884.0,78.85714285714286,7.0,36.0,57.53988159336082,Low,Mentoring and personalized study plan
3,3,588383,1,10,2,2,0,0,180,0,3,0.0,0.0,0.0,0.0,0.0,Very Low,Immediate counseling and academic support
3,3,588954,1,10,0,1,0,1,120,0,3,29.0,0.0,0.0,6.0,3.5086411826615573,Very Low,Immediate counseling and academic support
3,3,589279,1,7,0,9,1,0,60,0,2,1002.0,81.28571428571429,7.0,37.0,58.47624561497204,Low,Mentoring and personalized study plan
3,3,589585,0,1,2,5,0,0,60,0,2,1114.0,51.714285714285715,7.0,33.0,44.40037341310315,Low,Mentoring and personalized study plan
3,3,590110,0,1,0,2,0,0,120,0,3,373.0,60.0,2.0,11.0,31.727479837433957,Very Low,Immediate counseling and academic support
3,3,590127,0,8,0,2,0,0,60,0,2,678.0,85.42857142857143,7.0,33.0,57.58135242011746,Low,Mentoring and personalized study plan
3,3,590227,0,0,1,4,0,0,60,0,3,860.0,84.66666666666667,6.0,26.0,52.79831479861428,Low,Mentoring and personalized study plan
3,3,590340,0,4,2,1,0,0,70,0,0,3352.0,91.57142857142857,7.0,40.0,65.97721257059727,Moderate,AI skill workshops and regular practice
3,3,590562,0,9,0,5,0,0,60,0,2,628.0,78.42857142857143,7.0,29.0,52.4208243184957,Low,Mentoring and personalized study plan
3,3,590616,1,9,0,7,0,0,60,0,1,418.0,62.42857142857143,7.0,26.0,44.129862105637734,Low,Mentoring and personalized study plan
3,3,590632,0,10,0,10,1,0,60,0,3,8.0,0.0,0.0,1.0,0.5869868218408787,Very Low,Immediate counseling and academic support
3,3,590753,1,5,0,2,0,0,60,0,1,78.0,50.0,1.0,9.0,25.822789287034944,Very Low,Immediate counseling and academic support
3,3,590886,1,5,1,3,0,1,90,0,2,1334.0,67.375,8.0,39.0,54.842511013727325,Low,Mentoring and personalized study plan
3,3,590920,0,1,2,3,0,1,60,0,2,2206.0,52.5,12.0,41.0,52.80762941165885,Low,Mentoring and personalized study plan
3,3,591540,1,5,0,1,1,0,60,0,2,686.0,79.57142857142857,7.0,29.0,52.91850535491515,Low,Mentoring and personalized study plan
3,3,591852,0,6,0,1,1,2,60,1,3,469.0,67.5,2.0,11.0,34.794577513477996,Very Low,Immediate counseling and academic support
3,3,592214,0,8,0,9,0,0,60,0,2,8669.0,84.28571428571429,7.0,41.0,67.36055495021255,Moderate,AI skill workshops and regular practice
3,3,592221,1,0,0,10,0,0,90,0,2,394.0,67.14285714285714,7.0,30.0,48.32438336768985,Low,Mentoring and personalized study plan
3,3,592344,0,0,0,8,0,0,180,0,3,97.0,0.0,0.0,5.0,2.974773354355538,Very Low,Immediate counseling and academic support
3,3,592661,1,6,0,5,0,0,60,0,2,1101.0,63.142857142857146,7.0,33.0,48.96271584090076,Low,Mentoring and personalized study plan
3,3,592899,1,8,2,5,1,0,60,0,1,378.0,65.57142857142857,7.0,32.0,48.84741969078551,Low,Mentoring and personalized study plan
3,3,593099,1,4,2,3,0,1,60,0,0,1035.0,80.85714285714286,7.0,38.0,58.90927721852083,Low,Mentoring and personalized study plan
3,3,593373,1,4,0,0,0,0,60,0,2,333.0,73.28571428571429,7.0,21.0,45.506333103644856,Low,Mentoring and personalized study plan
